Intake Date,Intake Time,Animal ID,Name,Species,Primary Breed,Secondary Breed,Age (Months),Size Group,Sex,Altered in Care,Altered before arrival,Intake Type,Intake Sub-Type,Intake From (Zip Code),Address Found (Zip Code),Microchip Number,Outcome Date,Outcome Time,Outcome Type,Outcome Sub-type,Zip Code
01/14/2018,06:14 pm,JHS-A-46708,Baby Cakes,Cat,Domestic Shorthair,Mix,8,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32207,,981020023016205,01/20/2018,08:03 pm,Adoption,PetSmart Beaches,32207
01/14/2018,06:14 pm,JHS-A-46709,Clay,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32207,,981020023153473,01/21/2018,06:40 pm,Adoption,On Site Adoption,32207
01/14/2018,05:38 pm,JHS-A-46706,River,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32218,32218,981020025135382,01/29/2018,07:07 pm,Adoption,On Site Adoption,32218
01/14/2018,05:38 pm,JHS-A-46705,Jax,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32218,32218,981020025077983,01/29/2018,06:03 pm,Adoption,On Site Adoption,32218
01/14/2018,05:38 pm,JHS-A-46707,Jag,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32218,32218,981020025020903,01/29/2018,07:50 pm,Adoption,On Site Adoption,32218
01/14/2018,04:33 pm,JHS-A-46704,General,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Stray,Drop Off,32210,32210,981020021193223,01/21/2018,05:51 pm,Adoption,On Site Adoption,32210
01/14/2018,02:15 pm,JHS-A-46703,Gina,Dog,Mixed Breed (Large),Mix,10,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32223,,981020019744296,01/20/2018,03:16 pm,Adoption,On Site Adoption,32223
01/14/2018,02:06 pm,JHS-A-46702,Miss Linda,Dog,Mixed Breed (Large),Mix,95,,Female,No,Yes,Stray,Drop Off,32226,32226,981020025451945,01/27/2018,06:13 pm,Adoption,On Site Adoption,32226
01/14/2018,01:52 pm,JHS-A-46602,Peggy Sue,Dog,Mixed Breed (Small),Mix,120,,Female,No,Yes,Return,Return,32207,,981020023122174,01/14/2018,03:30 pm,Adoption,On Site Adoption,32207
01/14/2018,01:21 pm,JHS-A-39117,Moon Shadow,Cat,Domestic Shorthair,Mix,51,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32207,,981020019253609,03/03/2018,09:11 pm,Adoption,PetSmart Town Center #297,32207
01/14/2018,01:18 pm,JHS-A-46701,Moxy,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,981020025427166,02/18/2018,04:18 pm,Adoption,On Site Adoption,32210
04/29/2018,08:12 pm,JHS-A-48379,Wolfie,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020025611674,05/27/2018,01:17 pm,Return to Owner/Guardian,By Other (specify in memo),32256
04/29/2018,08:12 pm,JHS-A-48378,Skittles,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020023785811,05/27/2018,01:17 pm,Return to Owner/Guardian,By Other (specify in memo),32256
04/29/2018,08:12 pm,JHS-A-48377,Lilly,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020025599561,05/27/2018,01:17 pm,Return to Owner/Guardian,By Other (specify in memo),32256
04/29/2018,07:14 pm,JHS-A-48375,Cindy Lou,Cat,Domestic Shorthair,Mix,132,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32223,,981020023858966,05/20/2018,02:36 pm,Adoption,On Site Adoption,32223
04/29/2018,07:14 pm,JHS-A-48376,Mickey,Cat,Domestic Shorthair,Mix,132,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32223,,981020025822259,07/06/2018,01:45 pm,Euthanasia,Medical Issues,32223
04/29/2018,05:59 pm,JHS-A-48374,Kalie,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32233,,981020025564917,05/15/2018,10:54 am,Adoption,PetSmart Southside #300,32233
04/29/2018,05:44 pm,JHS-A-48373,Arthur,Cat,Domestic Shorthair,Mix,8,,Male,No,Yes,Stray,Drop Off,32258,32244,981020023371651,05/10/2018,12:51 pm,Adoption,On Site Adoption,32244
04/29/2018,05:17 pm,JHS-A-48372,Nellie,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,981020023849879,05/07/2018,05:11 pm,Adoption,PetSmart Town Center #297,32256
04/29/2018,05:17 pm,JHS-A-48371,Raj,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,981020025846365,05/05/2018,04:38 pm,Adoption,On Site Adoption,32256
04/29/2018,05:14 pm,JHS-A-46746,Red,Dog,Mixed Breed (Large),Mix,51,,Male,No,Yes,Return,Return,32233,,981020025429674,05/20/2018,06:27 pm,Adoption,On Site Adoption,32233
04/29/2018,05:01 pm,JHS-A-43086,Puck,Dog,Mixed Breed (Large),Mix,13,,Male,No,Yes,Return,Return,32216,,981020021262277,05/03/2018,01:41 pm,Adoption,On Site Adoption,32216
04/29/2018,04:58 pm,JHS-A-46121,Francis,Cat,Domestic Shorthair,Mix,124,,Female,No,Yes,Return,Return,32218,,981020021376525,10/20/2018,05:21 pm,Adoption,On Site Adoption,32218
04/29/2018,04:05 pm,JHS-A-48370,Satsuki,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32218,32218,981020023845531,07/23/2018,07:26 pm,Adoption,On Site Adoption,32218
04/29/2018,03:07 pm,JHS-A-48368,Luke Cage,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32226,,981020025830818,05/03/2018,07:24 pm,Adoption,On Site Adoption,32226
04/29/2018,03:07 pm,JHS-A-48369,Greyson,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32226,,981020025825903,05/05/2018,04:55 pm,Adoption,PetSmart Town Center #297,32226
04/29/2018,03:05 pm,JHS-A-48367,Nelson,Cat,Domestic Shorthair,Mix,,,Male,To be determined,No,Stray,Drop Off,32224,32224,,06/15/2018,08:52 am,Euthanasia,Medical Issues,32224
04/29/2018,02:30 pm,JHS-A-48366,Bailey,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32250,32250,981020025825082,06/22/2018,05:51 pm,Adoption,On Site Adoption,32250
04/29/2018,02:30 pm,JHS-A-48365,Bruster,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32250,32250,981020025574880,06/22/2018,05:51 pm,Adoption,On Site Adoption,32250
04/29/2018,02:30 pm,JHS-A-48364,Bill,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32250,32250,981020025571358,06/22/2018,05:51 pm,Adoption,On Site Adoption,32250
04/29/2018,02:30 pm,JHS-A-48363,Barbara,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Stray,Drop Off,32250,32250,981020025554483,06/22/2018,05:51 pm,Adoption,On Site Adoption,32250
04/29/2018,01:49 pm,JHS-A-48362,Mei,Cat,Domestic Shorthair,Mix,,,Female,To be determined,No,Stray,Drop Off,32225,32225,,05/06/2018,06:00 pm,Died,Medical Issues,32225
04/29/2018,01:39 pm,JHS-A-48360,Larry,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32219,32216,981020025610849,06/09/2018,05:30 pm,Adoption,PetSmart Town Center #297,32216
04/29/2018,01:39 pm,JHS-A-48361,Laverne,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32219,32216,981020025576644,06/09/2018,05:34 pm,Adoption,PetSmart Town Center #297,32216
05/05/2018,07:20 pm,JHS-A-48546,Morris,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32224,,981020013124123,05/20/2018,01:04 pm,Adoption,PetSmart Southside #300,32224
05/05/2018,07:20 pm,JHS-A-48545,Bandit,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32224,,981020011680229,05/07/2018,03:36 pm,Adoption,On Site Adoption,32224
05/05/2018,06:56 pm,JHS-A-47910,Ricky Bobby,Dog,"Retriever, Labrador",Mix,9,,Male,No,Yes,Return,Return,32218,,981020025390245,05/06/2018,11:06 am,Adoption,On Site Adoption,32218
05/05/2018,06:04 pm,JHS-A-48518,Kai,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Return,Return,32246,,900032002943639,05/06/2018,02:58 pm,Adoption,On Site Adoption,32246
05/05/2018,05:08 pm,JHS-A-48543,Gerald,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32207,32207,981020025565154,06/08/2018,02:33 pm,Adoption,On Site Adoption,32207
05/05/2018,05:08 pm,JHS-A-48542,Cinnamon,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32207,32207,981020025585659,06/08/2018,01:07 pm,Adoption,On Site Adoption,32207
05/05/2018,05:08 pm,JHS-A-48544,Harold,Cat,Domestic Shorthair,Mix,1,,Male,To be determined,No,Stray,Drop Off,32207,32207,981020025846619,06/08/2018,02:35 pm,Adoption,On Site Adoption,32207
05/05/2018,05:00 pm,JHS-A-48541,Howie,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Stray,Drop Off,32277,32277,981020025577059,06/13/2018,02:13 pm,Adoption,On Site Adoption,32277
05/05/2018,05:00 pm,JHS-A-48540,Hubbard,Dog,Mixed Breed (Medium),Mix,72,,Male,No,Yes,Stray,Drop Off,32277,32277,981020011690730,05/26/2018,04:48 pm,Adoption,On Site Adoption,32277
05/05/2018,04:31 pm,JHS-A-47809,Scissors,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Return,Return,32225,,981020025568456,05/05/2018,03:14 pm,Adoption,On Site Adoption,32225
05/05/2018,04:28 pm,JHS-A-48539,Glee,Cat,Domestic Shorthair,Mix,,,Male,To be determined,No,Stray,Drop Off,32244,32218,,05/13/2018,09:39 am,Died,Medical Issues,32218
05/05/2018,04:13 pm,JHS-A-48538,Casper,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32246,32246,981020023825924,06/28/2018,04:24 pm,Adoption,On Site Adoption,32246
05/05/2018,04:07 pm,JHS-A-42160,Carol,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Return,Return,32256,,981020021567861,05/07/2018,02:41 pm,Adoption,On Site Adoption,32256
05/05/2018,03:31 pm,JHS-A-48537,Persia,Cat,Domestic Longhair,Mix,132,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32216,,981020025830005,09/06/2018,02:38 pm,Adoption,On Site Adoption,32216
05/05/2018,03:26 pm,JHS-A-48536,Sweetie,Cat,Domestic Shorthair,Mix,60,,Female,No,Yes,Stray,Drop Off,32225,32225,009284603,05/15/2018,07:21 pm,Adoption,On Site Adoption,32225
05/05/2018,03:08 pm,JHS-A-48535,Oreo,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32216,32216,981020025600552,06/22/2018,06:11 pm,Adoption,PetSmart Southside #300,32216
05/05/2018,03:08 pm,JHS-A-48532,Kahuna,Cat,Domestic Shorthair,Mix,,,Female,To be determined,No,Stray,Drop Off,32216,32216,,05/13/2018,12:30 pm,Euthanasia,Medical Issues,32216
05/05/2018,03:08 pm,JHS-A-48534,Ginza,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32216,32216,981020025579941,06/17/2018,12:16 pm,Adoption,PetSmart Southside #300,32216
05/05/2018,03:08 pm,JHS-A-48533,Chow,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025844189,06/14/2018,06:15 pm,Adoption,PetSmart Southside #300,32216
05/05/2018,02:46 pm,JHS-A-48530,Fettucine,Cat,Domestic Shorthair,Mix,3,,Female,No,Yes,Stray,Drop Off,32257,32257,981020025549295,05/20/2018,05:25 pm,Adoption,PetSmart Beaches,32257
05/05/2018,02:46 pm,JHS-A-48531,Calzone,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Stray,Drop Off,32257,32257,981020025620397,05/24/2018,02:48 pm,Adoption,On Site Adoption,32257
05/05/2018,02:33 pm,JHS-A-48529,Shannon,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Stray,Drop Off,32220,32220,981020025568933,05/12/2018,02:47 pm,Adoption,On Site Adoption,32220
05/05/2018,02:16 pm,JHS-A-48528,Josh,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32225,32225,981020025623256,06/22/2018,04:27 pm,Adoption,On Site Adoption,32225
05/05/2018,02:16 pm,JHS-A-48527,Drake,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32225,32225,981020025607977,06/22/2018,04:27 pm,Adoption,On Site Adoption,32225
05/05/2018,02:10 pm,JHS-A-48524,Ursula,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32256,32256,981020025551466,06/10/2018,05:14 pm,Adoption,On Site Adoption,32256
05/05/2018,02:10 pm,JHS-A-48522,Luigi,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32256,32256,981020025578570,06/09/2018,01:09 pm,Adoption,Fairground Mega Event,32256
05/05/2018,02:10 pm,JHS-A-48525,Archie,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32256,32256,981020025820888,06/12/2018,06:09 pm,Adoption,PetSmart Southside #300,32256
05/05/2018,02:10 pm,JHS-A-48523,Duncan,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32256,32256,981020023792467,06/09/2018,03:16 pm,Adoption,Fairground Mega Event,32256
05/05/2018,02:10 pm,JHS-A-48526,Hank,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32256,32256,981020025834777,06/12/2018,07:11 pm,Adoption,PetSmart Southside #300,32256
05/05/2018,01:21 pm,JHS-A-48521,DC,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32256,32256,981020025864081,07/23/2018,05:01 pm,Adoption,On Site Adoption,32256
02/19/2018,09:38 pm,JHS-A-47200,Doge,Dog,Mixed Breed (Medium),Mix,47,,Male,No,Yes,Stray,Drop Off,32246,32246,981020021713986,03/01/2018,05:40 pm,Adoption,On Site Adoption,32246
02/19/2018,09:32 pm,JHS-A-47199,Jewel,Dog,Mixed Breed (Small),Mix,60,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32216,,982000410133794,02/20/2018,05:36 pm,Adoption,On Site Adoption,32216
02/19/2018,08:24 pm,JHS-A-47198,Shannon,Dog,Mixed Breed (Large),Mix,36,,Female,No,Yes,Stray,Drop Off,32221,32250,981020025009179,03/18/2018,11:19 am,Adoption,On Site Adoption,32250
02/19/2018,07:57 pm,JHS-A-47197,Jay,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025021479,03/09/2018,05:33 pm,Adoption,On Site Adoption,32216
02/19/2018,06:08 pm,JHS-A-47196,Beau,Dog,Mixed Breed (Large),Mix,12,,Male,No,Yes,Stray,Drop Off,32092,32092,981020025001314,02/22/2018,03:29 pm,Return to Owner/Guardian,By Other (specify in memo),32092
02/19/2018,05:55 pm,JHS-A-47195,Cypress,Cat,Domestic Shorthair,Mix,48,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020023054224,02/25/2018,02:42 pm,Adoption,On Site Adoption,32246
02/19/2018,05:39 pm,JHS-A-46868,Buddy,Dog,Mixed Breed (Large),Mix,96,,Male,No,Yes,Return,Return,32222,,985121009197341,03/15/2018,03:17 pm,Adoption,On Site Adoption,32222
02/19/2018,03:50 pm,JHS-A-47194,Muffin,Cat,Domestic Shorthair,Mix,4,,Male,No,Yes,Stray,Drop Off,32225,32225,981020025127904,03/31/2018,05:44 pm,Adoption,PetSmart Southside #300,32225
02/19/2018,03:24 pm,JHS-A-47193,Heath,Dog,Mixed Breed (Small),Mix,24,,Male,No,Yes,Stray,Drop Off,32225,32225,981020025033035,02/20/2018,12:01 pm,Return to Owner/Guardian,By Other (specify in memo),32225
02/19/2018,03:07 pm,JHS-A-47192,Pickle,Dog,Mixed Breed (Small),Mix,3,,Male,No,Yes,Stray,Drop Off,32040,32040,981020025077611,02/22/2018,01:30 pm,Adoption,On Site Adoption,32040
02/19/2018,01:47 pm,JHS-A-47186,Lady Bug,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Transfer In,Transfer,-,,981020021258415,02/19/2018,05:42 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47190,Dani,Dog,Mixed Breed (Large),Mix,36,,Female,No,Yes,Transfer In,Transfer,-,,981020023053436,02/27/2018,02:03 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47189,Lillian,Dog,Mixed Breed (Large),Mix,12,,Female,No,Yes,Transfer In,Transfer,-,,981020023055407,02/25/2018,04:31 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47191,Bella,Dog,Mixed Breed (Large),Mix,83,Medium (20-59),Female,No,Yes,Transfer In,Transfer,-,,981020011665232,03/01/2018,03:23 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47184,Maxwell,Dog,"Retriever, Labrador",Dalmatian,24,,Male,No,Yes,Transfer In,Transfer,-,,981020023150129,02/19/2018,01:30 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47187,Dane,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Transfer In,Transfer,-,,981020023343302,02/20/2018,12:24 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47185,Bucko,Dog,Mixed Breed (Large),Mix,12,,Male,No,Yes,Transfer In,Transfer,-,,981020021764060,02/19/2018,02:13 pm,Adoption,On Site Adoption,
02/19/2018,01:47 pm,JHS-A-47188,Jonah,Dog,Mixed Breed (Large),Mix,60,,Male,No,Yes,Transfer In,Transfer,-,,009592061,02/24/2018,02:49 pm,Adoption,PetSmart Southside #300,
02/19/2018,12:28 pm,JHS-A-47183,Blackberry,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Stray,Drop Off,32246,32246,981020021707319,03/30/2018,01:02 pm,Adoption,On Site Adoption,32246
02/20/2018,07:45 pm,JHS-A-47204,Fancy,Cat,Domestic Shorthair,Mix,60,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32225,,981020025075281,04/10/2018,12:37 pm,Adoption,On Site Adoption,32225
02/20/2018,05:28 pm,JHS-A-47203,Paris,Dog,Mixed Breed (Large),Mix,60,,Female,No,Yes,Stray,Drop Off,32246,32246,981020011686642,02/25/2018,04:22 pm,Return to Owner/Guardian,By Other (specify in memo),32246
02/20/2018,03:49 pm,JHS-A-46588,Copper,Dog,Mixed Breed (Large),Mix,85,,Male,No,Yes,Return,Return,32043,,0A13425A24,02/27/2018,03:46 pm,Adoption,On Site Adoption,32043
02/20/2018,03:38 pm,JHS-A-44274,Smokey,Cat,Domestic Shorthair,Mix,8,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32065,,981020019909125,02/24/2018,07:14 pm,Adoption,PetSmart Southside #300,32065
02/20/2018,02:27 pm,JHS-A-47202,Hala,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Stray,Drop Off,32216,32216,,02/23/2018,12:07 pm,Return to Owner/Guardian,Feral,32216
02/20/2018,01:50 pm,JHS-A-42094,Cucumber,Cat,Domestic Shorthair,Mix,9,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32250,,981020021611392,02/22/2018,03:16 pm,Adoption,On Site Adoption,32250
02/20/2018,01:05 pm,JHS-A-45711,Kurt,Dog,Mixed Breed (Small),Mix,27,,Male,No,Yes,Stray,Drop Off,11206,11206,981020023073639,02/26/2018,01:51 pm,Adoption,On Site Adoption,11206
02/20/2018,12:12 pm,JHS-A-47201,Debbie,Dog,"Retriever, Labrador",Hound,36,,Female,No,Yes,Stray,Drop Off,32246,32246,981020025112024,02/27/2018,01:41 pm,Adoption,On Site Adoption,32246
03/18/2018,07:18 pm,JHS-A-47016,Cameron,Dog,Mixed Breed (Large),Mix,13,,Male,No,Yes,Return,Return,32254,,981020023010638,03/31/2018,11:06 am,Adoption,On Site Adoption,32254
03/18/2018,07:17 pm,JHS-A-47588,Yosemite,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32233,32233,981020025322630,04/21/2018,09:48 am,Adoption,PetSmart Regency #299,32233
03/18/2018,07:17 pm,JHS-A-47586,Yellowstone,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32233,32233,981020025366348,04/20/2018,04:34 pm,Adoption,On Site Adoption,32233
03/18/2018,07:17 pm,JHS-A-47589,Sequoia,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32233,32233,981020025349830,04/24/2018,04:58 pm,Adoption,On Site Adoption,32233
03/18/2018,07:17 pm,JHS-A-47587,Glacier,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32233,32233,981020025345251,04/21/2018,09:48 am,Adoption,PetSmart Regency #299,32233
03/18/2018,06:57 pm,JHS-A-47585,Whiskey,Dog,Mixed Breed (Small),Mix,84,,Male,No,Yes,Stray,Drop Off,32257,32257,0A13215016,03/24/2018,10:33 am,Adoption,On Site Adoption,32257
03/18/2018,06:31 pm,JHS-A-46637,Toby,Dog,Mixed Breed (Large),Mix,14,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,981020025342954,03/29/2018,02:49 pm,Adoption,On Site Adoption,32256
03/18/2018,06:22 pm,JHS-A-47584,Perry,Cat,Domestic Shorthair,Mix,1,,Male,To be determined,No,Stray,Drop Off,32206,32206,,03/18/2018,03:31 pm,Euthanasia,Medical Issues,32206
03/18/2018,06:13 pm,JHS-A-47583,Wyatt,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Transfer In,Transfer,32081,,982000402899549,03/30/2018,01:53 pm,Adoption,On Site Adoption,32081
03/18/2018,06:13 pm,JHS-A-47582,Chewy,Dog,Mixed Breed (Large),Mix,18,,Male,No,Yes,Transfer In,Transfer,32081,,985112006397918,03/20/2018,01:45 pm,Adoption,On Site Adoption,32081
03/18/2018,05:08 pm,JHS-A-47579,Nina,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32210,32210,981020023800604,05/25/2018,05:11 pm,Adoption,On Site Adoption,32210
03/18/2018,05:08 pm,JHS-A-47581,Keno,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32210,32210,981020025572815,05/25/2018,06:16 pm,Adoption,On Site Adoption,32210
03/18/2018,05:08 pm,JHS-A-47578,Milwaukee,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32210,32210,981020025816504,05/25/2018,05:11 pm,Adoption,On Site Adoption,32210
03/18/2018,05:08 pm,JHS-A-47580,Sconi,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32210,32210,981020023821864,05/25/2018,06:16 pm,Adoption,On Site Adoption,32210
03/18/2018,04:48 pm,JHS-A-47577,Tibs,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32046,,981020025369089,04/07/2018,04:03 pm,Adoption,PetSmart Southside #300,32046
03/18/2018,04:48 pm,JHS-A-47576,Stanley,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32046,,981020025349910,03/24/2018,10:29 am,Adoption,On Site Adoption,32046
03/18/2018,03:14 pm,JHS-A-47574,Charisse,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Stray,Drop Off,32257,32257,956000002961792,03/30/2018,01:05 pm,Adoption,On Site Adoption,32257
03/18/2018,03:14 pm,JHS-A-47575,Kilimanjaro,Dog,"Pointer, German Shorthaired","Retriever, Labrador",59,,Male,No,Yes,Stray,Drop Off,32257,32257,981020023047306,04/04/2018,05:31 pm,Adoption,On Site Adoption,32257
03/18/2018,02:43 pm,JHS-A-47573,Scary Spice,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020025583442,05/25/2018,02:55 pm,Adoption,PetSmart Southside #300,32207
03/18/2018,02:43 pm,JHS-A-47570,Baby Spice,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020025822585,05/23/2018,12:52 pm,Adoption,On Site Adoption,32207
03/18/2018,02:43 pm,JHS-A-47571,Posh Spice,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020025604779,05/23/2018,02:58 pm,Adoption,On Site Adoption,32207
03/18/2018,02:43 pm,JHS-A-47572,Ginger Spice,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020025581727,05/23/2018,03:28 pm,Adoption,On Site Adoption,32207
03/18/2018,02:43 pm,JHS-A-47569,Mel-C,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020025375172,04/26/2018,03:49 pm,Adoption,PetSmart Southside #300,32207
03/18/2018,02:42 pm,JHS-A-47568,Gabe,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32223,,981020025368673,03/29/2018,03:59 pm,Adoption,On Site Adoption,32223
03/18/2018,01:19 pm,JHS-A-47567,Jasmine,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32258,,956000009865146,03/18/2018,11:13 am,Adoption,On Site Adoption,32258
03/15/2018,09:13 pm,JHS-A-47535,Winston,Dog,Mixed Breed (Small),Mix,23,,Male,No,Yes,Stray,Drop Off,32224,32224,981020025353088,04/01/2018,07:39 pm,Adoption,On Site Adoption,32224
03/15/2018,08:40 pm,JHS-A-47534,Susan,Cat,Domestic Shorthair,Mix,6,,Female,No,Yes,Stray,Drop Off,32210,32210,981020025360570,03/20/2018,05:46 pm,Adoption,On Site Adoption,32210
03/15/2018,08:14 pm,JHS-A-46134,Yannick Ngakoue,Dog,Mixed Breed (Large),Mix,33,,Male,No,Yes,Return,Return,32206,,981020021712334,03/17/2018,08:12 pm,Adoption,On Site Adoption,32206
03/15/2018,06:20 pm,JHS-A-47533,Pilot,Dog,Mixed Breed (Large),Mix,12,,Male,No,Yes,Stray,Abandoned,,32216,981020025372974,03/26/2018,07:45 pm,Adoption,On Site Adoption,32216
